Date,HoursOfSun,City,District,Season,Sun_Rise,Sun_Set,Moon_Rise,Moon_Set,Moon_Phase,Moon_Age,Temperature_Minimum_Value,Temperature_Maximum_Value,RealFeelTemperature_Minimum_Value,RealFeelTemperature_Minimum_Phrase,RealFeelTemperature_Maximum_Value,RealFeelTemperature_Maximum_Phrase,RealFeelTemperatureShade_Minimum_Value,RealFeelTemperatureShade_Minimum_Phrase,RealFeelTemperatureShade_Maximum_Value,RealFeelTemperatureShade_Maximum_Phrase,DegreeDaySummary_Heating_Value,DegreeDaySummary_Cooling_Value,Day_IconPhrase,Day_HasPrecipitation,Day_ShortPhrase,Day_LongPhrase,Day_PrecipitationProbability,Day_ThunderstormProbability,Day_RainProbability,Day_SnowProbability,Day_IceProbability,Day_Wind_Speed_Value,Day_Wind_Direction_Degrees,Day_Wind_Direction_Localized,Day_WindGust_Speed_Value,Day_WindGust_Direction_Degrees,Day_WindGust_Direction_Localized,Day_TotalLiquid_Value,Day_Rain_Value,Day_Snow_Value,Day_Ice_Value,Day_HoursOfPrecipitation,Day_HoursOfRain,Day_HoursOfSnow,Day_HoursOfIce,Day_CloudCover,Day_Evapotranspiration_Value,Day_SolarIrradiance_Value,Day_RelativeHumidity_Minimum,Day_RelativeHumidity_Maximum,Day_RelativeHumidity_Average,Day_WetBulbTemperature_Minimum_Value,Day_WetBulbTemperature_Maximum_Value,Day_WetBulbTemperature_Average_Value,Day_WetBulbGlobeTemperature_Minimum_Value,Day_WetBulbGlobeTemperature_Maximum_Value,Day_WetBulbGlobeTemperature_Average_Value,Night_IconPhrase,Night_HasPrecipitation,Night_ShortPhrase,Night_LongPhrase,Night_PrecipitationProbability,Night_ThunderstormProbability,Night_RainProbability,Night_SnowProbability,Night_IceProbability,Night_Wind_Speed_Value,Night_Wind_Direction_Degrees,Night_Wind_Direction_Localized,Night_WindGust_Speed_Value,Night_WindGust_Direction_Degrees,Night_WindGust_Direction_Localized,Night_TotalLiquid_Value,Night_Rain_Value,Night_Snow_Value,Night_Ice_Value,Night_HoursOfPrecipitation,Night_HoursOfRain,Night_HoursOfSnow,Night_HoursOfIce,Night_CloudCover,Night_Evapotranspiration_Value,Night_SolarIrradiance_Value,Night_RelativeHumidity_Minimum,Night_RelativeHumidity_Maximum,Night_RelativeHumidity_Average,Night_WetBulbTemperature_Minimum_Value,Night_WetBulbTemperature_Maximum_Value,Night_WetBulbTemperature_Average_Value,Night_WetBulbGlobeTemperature_Minimum_Value,Night_WetBulbGlobeTemperature_Maximum_Value,Night_WetBulbGlobeTemperature_Average_Value,AirAndPollen_AirQuality,AirAndPollen_Grass,AirAndPollen_Mold,AirAndPollen_Ragweed,AirAndPollen_Tree,AirAndPollen_UVIndex,Day_PrecipitationType,Day_PrecipitationIntensity
2024-11-01 19:16:18.747837,10.6,Denizli,Denizli Cardak,Autumn,2024-11-01T07:27:00+03:00,2024-11-01T18:02:00+03:00,2024-11-01T07:17:00+03:00,2024-11-01T17:46:00+03:00,New,0,2.22,20.0,3.89,Cold,21.11,Pleasant,3.89,Cold,18.89,Pleasant,-10.56,-17.78,Sunny,False,Plenty of sun,Plenty of sun,0,0,0,0,0,7.4,55,NE,20.44,32,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.54,4379.6,26,72,42,5.0,10.56,8.33,7.22,15.0,12.22,Clear,False,Clear and chilly,Clear and chilly,0,0,0,0,0,5.63,78,ENE,11.1,83,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.254,0.0,37,81,60,2.78,7.78,4.44,3.89,11.11,7.22,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.753896,10.5,Denizli,Denizli Bekilli,Autumn,2024-11-01T07:29:00+03:00,2024-11-01T18:02:00+03:00,2024-11-01T07:19:00+03:00,2024-11-01T17:47:00+03:00,New,0,5.56,22.22,6.11,Chilly,22.78,Pleasant,6.11,Chilly,21.11,Pleasant,-13.33,-17.78,Sunny,False,Pleasant with plenty of sun,Pleasant with plenty of sun,0,0,0,0,0,5.63,34,NE,16.74,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.54,4315.5,29,78,42,5.0,12.22,10.0,6.67,17.22,13.89,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,7.4,27,NNE,13.04,1,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.254,0.0,38,76,63,5.0,10.0,6.67,6.67,13.33,8.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.759882,10.5,Denizli,Denizli Beyagac,Autumn,2024-11-01T07:29:00+03:00,2024-11-01T18:06:00+03:00,2024-11-01T07:20:00+03:00,2024-11-01T17:51:00+03:00,New,0,9.44,23.89,8.89,Chilly,25.56,Pleasant,8.89,Chilly,22.78,Pleasant,-16.11,-17.78,Sunny,False,Pleasant with plenty of sun,Pleasant with plenty of sun,0,0,0,0,0,7.4,346,NNW,22.21,266,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.794,4471.9,26,65,38,6.67,12.78,11.11,10.0,18.33,15.56,Clear,False,Clear,Clear,1,0,1,0,0,7.4,77,ENE,18.51,252,WSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.254,0.0,41,65,57,6.67,11.11,8.33,8.89,15.0,10.56,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.766378,10.4,Denizli,Denizli Babadag,Autumn,2024-11-01T07:30:00+03:00,2024-11-01T18:05:00+03:00,2024-11-01T07:21:00+03:00,2024-11-01T17:50:00+03:00,New,0,6.11,18.33,7.22,Chilly,19.44,Pleasant,7.22,Chilly,17.22,Pleasant,-11.67,-17.78,Sunny,False,Plenty of sun,Plenty of sun,0,0,0,0,0,7.4,52,NE,22.21,345,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.54,4377.7,30,56,41,4.44,10.0,7.78,7.78,13.89,11.67,Clear,False,Clear,Clear,0,0,0,0,0,7.4,70,ENE,16.74,354,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.254,0.0,44,61,56,4.44,7.78,5.56,7.22,11.11,8.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.772362,10.5,Denizli,Denizli Baklan,Autumn,2024-11-01T07:28:00+03:00,2024-11-01T18:02:00+03:00,2024-11-01T07:18:00+03:00,2024-11-01T17:46:00+03:00,New,0,3.33,17.78,3.33,Cold,18.33,Pleasant,3.33,Cold,16.67,Cool,-10.0,-17.78,Sunny,False,Plenty of sun,Plenty of sun,0,0,0,0,0,9.33,59,ENE,22.21,86,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.54,4367.4,29,78,48,2.78,9.44,7.22,4.44,13.33,10.56,Clear,False,Clear,Clear,0,0,0,0,0,5.63,68,ENE,13.04,81,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37,80,63,2.78,7.22,3.89,3.89,10.56,6.11,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.778861,10.0,Izmir,,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:55:00+03:00,New,0,12.22,22.22,12.78,Cool,22.22,Pleasant,12.78,Cool,20.56,Pleasant,-16.67,-17.78,Sunny,False,Sunny and comfortable,Sunny and comfortable,0,0,0,0,0,9.33,359,N,24.14,31,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.54,4294.5,33,71,46,10.56,13.33,11.67,12.78,17.78,15.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,56,NE,18.51,270,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.508,0.0,42,60,52,9.44,12.78,11.11,11.67,16.11,13.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.785356,10.0,Izmir,Izmir Buca,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:55:00+03:00,New,0,12.22,22.22,12.78,Cool,22.22,Pleasant,12.78,Cool,20.56,Pleasant,-16.67,-17.78,Sunny,False,Sunny and comfortable,Sunny and comfortable,0,0,0,0,0,9.33,359,N,24.14,31,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.54,4294.5,33,71,46,10.56,13.33,11.67,12.78,17.78,15.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,56,NE,18.51,270,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.508,0.0,42,60,52,9.44,12.78,11.11,11.67,16.11,13.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.791345,10.0,Izmir,Izmir Karabağlar,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:55:00+03:00,New,0,12.22,22.22,12.78,Cool,22.22,Pleasant,12.78,Cool,20.56,Pleasant,-16.67,-17.78,Sunny,False,Sunny and comfortable,Sunny and comfortable,0,0,0,0,0,9.33,359,N,24.14,31,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.54,4294.5,33,71,46,10.56,13.33,11.67,12.78,17.78,15.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,56,NE,18.51,270,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.508,0.0,42,60,52,9.44,12.78,11.11,11.67,16.11,13.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.797845,10.0,Izmir,Izmir Bornova,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:55:00+03:00,New,0,12.22,22.22,12.78,Cool,22.22,Pleasant,12.78,Cool,20.56,Pleasant,-16.67,-17.78,Sunny,False,Sunny and comfortable,Sunny and comfortable,0,0,0,0,0,9.33,359,N,24.14,31,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.54,4294.5,33,71,46,10.56,13.33,11.67,12.78,17.78,15.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,56,NE,18.51,270,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.508,0.0,42,60,52,9.44,12.78,11.11,11.67,16.11,13.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.803829,10.0,Izmir,Izmir Karsıyaka,Autumn,2024-11-01T07:39:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:55:00+03:00,New,0,12.22,22.22,12.78,Cool,22.22,Pleasant,12.78,Cool,20.56,Pleasant,-16.67,-17.78,Sunny,False,Sunny and comfortable,Sunny and comfortable,0,0,0,0,0,9.33,359,N,24.14,31,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.54,4294.5,33,71,46,10.56,13.33,11.67,12.78,17.78,15.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,56,NE,18.51,270,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.508,0.0,42,60,52,9.44,12.78,11.11,11.67,16.11,13.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.810328,10.0,Izmir,Izmir Bayraklı,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:55:00+03:00,New,0,12.22,22.22,12.78,Cool,22.22,Pleasant,12.78,Cool,20.56,Pleasant,-16.67,-17.78,Sunny,False,Sunny and comfortable,Sunny and comfortable,0,0,0,0,0,9.33,359,N,24.14,31,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.54,4294.5,33,71,46,10.56,13.33,11.67,12.78,17.78,15.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,56,NE,18.51,270,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.508,0.0,42,60,52,9.44,12.78,11.11,11.67,16.11,13.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.815818,9.9,Izmir,Izmir Buyukcigli,Autumn,2024-11-01T07:39:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:30:00+03:00,2024-11-01T17:55:00+03:00,New,0,7.22,22.78,7.78,Chilly,22.78,Pleasant,7.78,Chilly,21.11,Pleasant,-14.44,-17.78,Mostly cloudy,False,Sun yielding to clouds,Sun yielding to clouds,0,0,0,0,0,11.1,11,N,35.24,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.794,4280.5,35,74,48,10.56,13.33,12.22,12.22,18.33,15.56,Mostly clear,False,Mainly clear and cooler,Clear to partly cloudy and cooler,0,0,0,0,0,11.1,19,NNE,29.61,339,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.508,0.0,42,89,66,6.67,12.22,9.44,7.22,15.56,11.67,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.822812,10.2,Izmir,Izmir Torbalı,Autumn,2024-11-01T07:37:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:28:00+03:00,2024-11-01T17:55:00+03:00,New,0,8.89,22.22,10.0,Chilly,21.11,Pleasant,10.0,Chilly,20.0,Pleasant,-15.0,-17.78,Sunny,False,Sunny; breezy this afternoon,Sunny and pleasant; breezy this afternoon,0,0,0,0,0,16.74,344,NNW,46.35,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0479999999999996,4311.3,31,72,46,10.0,13.89,11.67,12.78,17.78,15.0,Mostly clear,False,Mainly clear,Mainly clear,0,0,0,0,0,13.04,353,N,27.84,340,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.7619999999999999,0.0,41,74,61,8.33,12.22,10.0,10.0,15.56,12.22,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.828314,9.9,Izmir,Izmir Menemen,Autumn,2024-11-01T07:39:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:30:00+03:00,2024-11-01T17:55:00+03:00,New,0,7.22,22.78,7.78,Chilly,22.78,Pleasant,7.78,Chilly,21.11,Pleasant,-14.44,-17.78,Mostly cloudy,False,Sun yielding to clouds,Sun yielding to clouds,0,0,0,0,0,11.1,11,N,35.24,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.794,4280.5,35,74,48,10.56,13.33,12.22,12.22,18.33,15.56,Mostly clear,False,Mainly clear and cooler,Clear to partly cloudy and cooler,0,0,0,0,0,11.1,19,NNE,29.61,339,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.508,0.0,42,89,66,6.67,12.22,9.44,7.22,15.56,11.67,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.835295,10.2,Izmir,Izmir Gaziemir,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:55:00+03:00,New,0,8.89,22.22,10.0,Chilly,21.11,Pleasant,10.0,Chilly,20.0,Pleasant,-15.0,-17.78,Sunny,False,Sunny; breezy this afternoon,Sunny and pleasant; breezy this afternoon,0,0,0,0,0,16.74,344,NNW,46.35,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0479999999999996,4311.3,31,72,46,10.0,13.89,11.67,12.78,17.78,15.0,Mostly clear,False,Mainly clear,Mainly clear,0,0,0,0,0,13.04,353,N,27.84,340,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.7619999999999999,0.0,41,74,61,8.33,12.22,10.0,10.0,15.56,12.22,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.840796,10.5,Izmir,Izmir Odemis,Autumn,2024-11-01T07:35:00+03:00,2024-11-01T18:08:00+03:00,2024-11-01T07:25:00+03:00,2024-11-01T17:52:00+03:00,New,0,10.0,21.11,10.0,Chilly,22.78,Pleasant,10.0,Chilly,20.0,Pleasant,-15.0,-17.78,Sunny,False,Pleasant with plenty of sun,Pleasant with plenty of sun,0,0,0,0,0,9.33,81,E,24.14,344,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.794,4338.9,32,61,42,7.22,12.22,10.56,9.44,16.67,14.44,Clear,False,Clear,Clear,0,0,0,0,0,7.4,97,E,16.74,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.254,0.0,41,63,56,7.22,10.56,7.78,9.44,13.89,10.56,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.847283,10.0,Izmir,Izmir Kemalpasa,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:55:00+03:00,New,0,12.22,22.22,12.78,Cool,22.22,Pleasant,12.78,Cool,20.56,Pleasant,-16.67,-17.78,Sunny,False,Sunny and comfortable,Sunny and comfortable,0,0,0,0,0,9.33,359,N,24.14,31,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.54,4294.5,33,71,46,10.56,13.33,11.67,12.78,17.78,15.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,56,NE,18.51,270,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.508,0.0,42,60,52,9.44,12.78,11.11,11.67,16.11,13.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.854279,7.8,Izmir,Izmir Bergama,Autumn,2024-11-01T07:39:00+03:00,2024-11-01T18:10:00+03:00,2024-11-01T07:30:00+03:00,2024-11-01T17:54:00+03:00,New,0,7.22,20.56,7.22,Chilly,20.0,Pleasant,7.22,Chilly,19.44,Pleasant,-13.33,-17.78,Mostly sunny,False,Partly to mostly sunny,Partly to mostly sunny,0,0,0,0,0,16.74,33,NNE,44.42,30,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2.2859999999999996,4019.2,40,92,61,7.78,12.78,11.11,8.33,16.67,13.33,Mostly cloudy,False,Becoming cloudy; chilly,Chilly with increasing amounts of clouds,1,0,1,0,0,11.1,28,NNE,25.91,17,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.254,0.0,61,92,84,7.22,11.11,8.89,7.78,13.33,10.0,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.860778,10.1,Izmir,Izmir Aliaga,Autumn,2024-11-01T07:40:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:31:00+03:00,2024-11-01T17:55:00+03:00,New,0,10.56,20.56,10.56,Chilly,20.56,Pleasant,10.56,Chilly,18.89,Pleasant,-15.0,-17.78,Sunny,False,Sunny and delightful,Sunny and delightful,0,0,0,0,0,13.04,54,NE,31.54,51,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.54,4252.0,35,68,48,8.33,12.22,10.56,9.44,16.11,13.33,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,11.1,78,ENE,24.14,329,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.7619999999999999,0.0,42,61,52,8.33,11.11,9.44,9.44,15.0,12.22,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.867759,10.2,Izmir,Izmir Menderes,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:55:00+03:00,New,0,8.89,22.22,10.0,Chilly,21.11,Pleasant,10.0,Chilly,20.0,Pleasant,-15.0,-17.78,Sunny,False,Sunny; breezy this afternoon,Sunny and pleasant; breezy this afternoon,0,0,0,0,0,16.74,344,NNW,46.35,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0479999999999996,4311.3,31,72,46,10.0,13.89,11.67,12.78,17.78,15.0,Mostly clear,False,Mainly clear,Mainly clear,0,0,0,0,0,13.04,353,N,27.84,340,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.7619999999999999,0.0,41,74,61,8.33,12.22,10.0,10.0,15.56,12.22,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.873263,10.5,Izmir,Izmir Tire,Autumn,2024-11-01T07:35:00+03:00,2024-11-01T18:09:00+03:00,2024-11-01T07:26:00+03:00,2024-11-01T17:54:00+03:00,New,0,10.0,21.11,10.0,Chilly,22.78,Pleasant,10.0,Chilly,20.0,Pleasant,-15.0,-17.78,Sunny,False,Pleasant with plenty of sun,Pleasant with plenty of sun,0,0,0,0,0,9.33,81,E,24.14,344,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.794,4338.9,32,61,42,7.22,12.22,10.56,9.44,16.67,14.44,Clear,False,Clear,Clear,0,0,0,0,0,7.4,97,E,16.74,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.254,0.0,41,63,56,7.22,10.56,7.78,9.44,13.89,10.56,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.879758,10.0,Izmir,Izmir Balcova,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:55:00+03:00,New,0,12.22,22.22,12.78,Cool,22.22,Pleasant,12.78,Cool,20.56,Pleasant,-16.67,-17.78,Sunny,False,Sunny and comfortable,Sunny and comfortable,0,0,0,0,0,9.33,359,N,24.14,31,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.54,4294.5,33,71,46,10.56,13.33,11.67,12.78,17.78,15.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,56,NE,18.51,270,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.508,0.0,42,60,52,9.44,12.78,11.11,11.67,16.11,13.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.886745,10.3,Izmir,Izmir Urla,Autumn,2024-11-01T07:40:00+03:00,2024-11-01T18:13:00+03:00,2024-11-01T07:31:00+03:00,2024-11-01T17:57:00+03:00,New,0,11.67,19.44,11.67,Cool,19.44,Pleasant,11.67,Cool,17.78,Pleasant,-15.0,-17.78,Mostly cloudy,False,Increasing clouds,Sun giving way to increasing clouds,0,0,0,0,0,18.51,14,NNE,40.72,26,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.54,4288.9,47,73,56,10.56,13.33,12.22,11.67,16.11,14.44,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,13.04,10,N,29.61,337,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.508,0.0,54,77,66,10.56,13.33,12.22,11.67,15.56,13.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.892247,9.9,Izmir,Izmir Narlıdere,Autumn,2024-11-01T07:39:00+03:00,2024-11-01T18:12:00+03:00,2024-11-01T07:30:00+03:00,2024-11-01T17:56:00+03:00,New,0,7.22,22.78,7.78,Chilly,22.78,Pleasant,7.78,Chilly,21.11,Pleasant,-14.44,-17.78,Mostly cloudy,False,Sun yielding to clouds,Sun yielding to clouds,0,0,0,0,0,11.1,11,N,35.24,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.794,4280.5,35,74,48,10.56,13.33,12.22,12.22,18.33,15.56,Mostly clear,False,Mainly clear and cooler,Clear to partly cloudy and cooler,0,0,0,0,0,11.1,19,NNE,29.61,340,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.508,0.0,42,89,66,6.67,12.22,9.44,7.22,15.56,11.67,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.899228,9.7,Izmir,Izmir Dikili,Autumn,2024-11-01T07:40:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:32:00+03:00,2024-11-01T17:55:00+03:00,New,0,10.56,21.67,9.44,Chilly,21.11,Pleasant,9.44,Chilly,20.56,Pleasant,-15.56,-17.78,Sunny,False,Sunshine and pleasant,Sunshine and pleasant,0,0,0,0,0,11.1,50,NE,25.91,340,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.2859999999999996,4181.0,47,81,61,10.0,15.56,13.33,11.11,18.33,15.56,Partly cloudy,False,Partly cloudy,Partly cloudy,0,0,0,0,0,9.33,76,ENE,18.51,79,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.254,0.0,55,81,68,9.44,13.33,11.11,10.0,16.11,13.33,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.905728,10.5,Izmir,Izmir Kiraz,Autumn,2024-11-01T07:34:00+03:00,2024-11-01T18:07:00+03:00,2024-11-01T07:24:00+03:00,2024-11-01T17:51:00+03:00,New,0,10.0,21.11,10.0,Chilly,22.78,Pleasant,10.0,Chilly,20.0,Pleasant,-15.0,-17.78,Sunny,False,Pleasant with plenty of sun,Pleasant with plenty of sun,0,0,0,0,0,9.33,81,E,24.14,344,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.794,4338.9,32,61,42,7.22,12.22,10.56,9.44,16.67,14.44,Clear,False,Clear,Clear,0,0,0,0,0,7.4,97,E,16.74,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.254,0.0,41,63,56,7.22,10.56,7.78,9.44,13.89,10.56,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.911860,10.2,Izmir,Izmir Seferihisar,Autumn,2024-11-01T07:39:00+03:00,2024-11-01T18:13:00+03:00,2024-11-01T07:30:00+03:00,2024-11-01T17:57:00+03:00,New,0,8.89,22.22,10.0,Chilly,21.11,Pleasant,10.0,Chilly,20.0,Pleasant,-15.0,-17.78,Sunny,False,Sunny; breezy this afternoon,Sunny and pleasant; breezy this afternoon,0,0,0,0,0,16.74,344,NNW,46.35,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0479999999999996,4311.3,31,72,46,10.0,13.89,11.67,12.78,17.78,15.0,Mostly clear,False,Mainly clear,Mainly clear,0,0,0,0,0,13.04,353,N,27.84,340,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.7619999999999999,0.0,41,74,61,8.33,12.22,10.0,10.0,15.56,12.22,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.916845,9.1,Izmir,Izmir Cesme,Autumn,2024-11-01T07:41:00+03:00,2024-11-01T18:15:00+03:00,2024-11-01T07:32:00+03:00,2024-11-01T17:59:00+03:00,New,0,12.78,20.0,11.67,Cool,18.89,Pleasant,11.67,Cool,18.33,Pleasant,-16.11,-17.78,Mostly cloudy,False,Windy with increasing clouds,Increasing cloudiness and windy,0,0,0,0,0,24.14,6,N,50.05,19,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.54,4259.2,43,77,60,12.78,15.0,13.33,13.89,17.22,15.56,Mostly clear,False,Mainly clear,Mainly clear,0,0,0,0,0,11.1,2,N,29.61,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.254,0.0,56,80,73,11.11,13.89,12.78,12.78,16.11,14.44,Good,Low,High,Low,Low,Moderate,,
